id,ue_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,teilnehmer_id,gruppe_id,lehrkraft_id,fach,datum,dat_ges,thema,bemerkung,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,created_at,cluster,pca_x,pca_y
1174,0,1118,1737,4,0,1,MAT,2025-11-27,2025-11-27 17:10:00,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",0.65351797788474,0.064118090148825,0.27470688863022,0.17142366912515,0.46545062801605,0.44733694277058,0.21723795749682,2.1025459180996,0.20628541720474,0.88380712835597,0.55151678757384,1.4974818614472,1.4392051861859,0.69891387268276,5,3,kognition,2.1025459180996,1,3.2172632644708,2026-05-09 09:23:51,0,-0.6368780833681724,-0.4141304293417586
1175,0,1118,1738,4,0,1,MAT,2025-11-27,2025-11-27 17:10:00,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",0.51876001807405,0.15340174444684,0.095149177439808,0.36402297008985,0.483195435891,0.42961310411021,0.38436845185597,1.884870137549,0.5573721125025,0.34571639471075,1.3226463138998,1.7556492712993,1.5609624535896,1.3965698810193,5,4,kognition,1.884870137549,1,3.6334044341863,2026-05-09 09:23:51,0,0.41350766083056395,-0.3214008561160848
1176,0,1118,1739,4,0,1,MAT,2025-11-27,2025-11-27 17:10:00,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",0.54799918521941,0.049647831311821,0.095812291045437,0.35117805480328,0.39097030893601,0.45115770102989,0.45642029468141,2.0200886874742,0.18301673633051,0.35319272451907,1.294547209068,1.4412333439943,1.6631020495997,1.6825015417685,5,3,kognition,2.0200886874742,1,3.6862887062023,2026-05-09 09:23:51,0,0.33995031882826604,-0.9760116351443335
1177,0,1118,1740,4,0,1,MAT,2025-11-27,2025-11-27 17:10:00,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",0.56582020944489,0.05660161096057,0.095206734803645,0.27546117334144,0.48657904900639,0.36392488190348,0.47168009133809,0.6297819547903,0.063,0.10596914453209,0.3066,0.54158317346757,0.40506386957591,0.525,3,3,kognition,0.6297819547903,1,1.113032525307,2026-05-09 09:23:51,1,-3.9301145609094394,-0.26165952762261396
895,0,865,1332,6,0,1,MAT,2025-09-02,2025-09-02 17:10:00,Weitere Themen: VorbLK,beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | bittet selten aktiv um Feedback | plant Lernaktivitäten eher selten im Voraus | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,0.4437235786889,0.04678145378938,0.029974119780827,0.38783505839525,0.44789077584343,0.47657904053063,0.47102658959284,1.3397716898129,0.14125115365854,0.090503365243905,1.171022809043,1.3523540564972,1.4389749319786,1.42220995276,3,3,performanz,1.4389749319786,1,3.0193735850951,2026-05-09 09:23:38,0,-0.7885958462147277,-0.95412926705251
897,0,865,1334,6,0,1,MAT,2025-09-02,2025-09-02 17:10:00,Weitere Themen: VorbLK,beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | bittet selten aktiv um Feedback | plant Lernaktivitäten eher selten im Voraus | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073,1.2053216862614,0.1,0.21461390563288,0.729,1.3071304723696,0.92431872264531,0.941,2,2,methodik,1.3071304723696,1,2.3428052989296,2026-05-09 09:23:38,0,-1.8923605423088397,-0.7721352292659318
898,0,865,1335,6,0,1,MAT,2025-09-02,2025-09-02 17:10:00,Weitere Themen: VorbLK,beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | bittet selten aktiv um Feedback | plant Lernaktivitäten eher selten im Voraus | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,0.60141153008057,0.25796034376092,0.36992244687776,0.36833268059845,0.37038652482427,0.38425337642634,0.12002358492601,1.8346238946577,0.78691575878913,1.1284595094498,1.1236098797752,1.1298751931324,1.1721764394843,0.36613554249323,5,3,kognition,1.8346238946577,1,3.050519966414,2026-05-09 09:23:38,0,-0.6192856044110965,1.5940056061531087
511,0,451,730,8,0,1,MAT,2025-09-04,2025-09-04 17:10:00,Stochastik (Wahrscheinlichkeitsrechnung): baumdiagr,"versteht die Grundlagen des aktuellen Themas größtenteils | hat in letzter Zeit ein deutlich besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann zur Lösung eines komplexen Problems meistens einzelne Zwischenschritte entwickeln | arbeitet durchgängig in einem angemessenen Tempo | nutzt regelmäßig Fragen, um eigenes Verständnis zu vertiefen",0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813,1.919667488646,0.090718710626924,0.2765434026992,0.97046258914262,1.2933086297498,1.4141691223797,1.3596919391508,5,5,kognition,1.919667488646,1,3.1988921097457,2026-05-09 09:23:20,0,-0.5890077919265544,-1.1213392374015423
512,0,451,731,8,0,1,MAT,2025-09-04,2025-09-04 17:10:00,Stochastik (Wahrscheinlichkeitsrechnung): baumdiagr,"versteht die Grundlagen des aktuellen Themas größtenteils | hat in letzter Zeit ein deutlich besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann zur Lösung eines komplexen Problems meistens einzelne Zwischenschritte entwickeln | arbeitet durchgängig in einem angemessenen Tempo | nutzt regelmäßig Fragen, um eigenes Verständnis zu vertiefen",0.61930924285319,0.026995816194175,0.22804030351359,0.23070764262477,0.51330811820267,0.42412156109552,0.25909486651722,2.8032029331743,0.12219218752543,1.0321874815661,1.0442607598298,2.3234060191622,1.9197175204557,1.1727509288339,8,3,kognition,2.8032029331743,1,4.526327957205,2026-05-09 09:23:20,0,1.5706081801890617,-1.17081612697138
513,0,451,732,8,0,1,MAT,2025-09-04,2025-09-04 17:10:00,Stochastik (Wahrscheinlichkeitsrechnung): baumdiagr,"versteht die Grundlagen des aktuellen Themas größtenteils | hat in letzter Zeit ein deutlich besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann zur Lösung eines komplexen Problems meistens einzelne Zwischenschritte entwickeln | arbeitet durchgängig in einem angemessenen Tempo | nutzt regelmäßig Fragen, um eigenes Verständnis zu vertiefen",0.44140928068148,0.05461982512367,0.046057928264602,0.44525025198419,0.40530347089364,0.47433206779451,0.46101844996376,1.5830404244601,0.19588485093521,0.16517904244601,1.5968154244601,1.4535529873954,1.7011124840356,1.6533654244601,2,2,performanz,1.7011124840356,1,3.5863224441572,2026-05-09 09:23:20,0,0.20619438247705396,-0.8698005251013287
514,0,451,733,8,0,1,MAT,2025-09-04,2025-09-04 17:10:00,Stochastik (Wahrscheinlichkeitsrechnung): baumdiagr,"versteht die Grundlagen des aktuellen Themas größtenteils | hat in letzter Zeit ein deutlich besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann zur Lösung eines komplexen Problems meistens einzelne Zwischenschritte entwickeln | arbeitet durchgängig in einem angemessenen Tempo | nutzt regelmäßig Fragen, um eigenes Verständnis zu vertiefen",0.34456488256982,0.060358887711972,0.16437475016394,0.43433565860583,0.4076290773864,0.56168109275437,0.42463059971445,0.97573743648735,0.17092405333377,0.46547575061052,1.2299499558468,1.1543223675039,1.5905662396008,1.2024672094537,3,3,performanz,1.5905662396008,1,2.8317859427849,2026-05-09 09:23:20,0,-0.906810675634116,-0.13753863935951663
515,0,451,734,8,0,1,MAT,2025-09-04,2025-09-04 17:10:00,Stochastik (Wahrscheinlichkeitsrechnung): baumdiagr,"versteht die Grundlagen des aktuellen Themas größtenteils | hat in letzter Zeit ein deutlich besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann zur Lösung eines komplexen Problems meistens einzelne Zwischenschritte entwickeln | arbeitet durchgängig in einem angemessenen Tempo | nutzt regelmäßig Fragen, um eigenes Verständnis zu vertiefen",0.46034606997404,0.12046710266232,0.13530206615574,0.39610570126781,0.40717581938225,0.43859820175407,0.49010006173814,2.1940204552382,0.5741491122957,0.64485290555088,1.8878493109913,1.9406097605078,2.0903695915844,2.3358286965014,6,6,regulation,2.3358286965014,1,4.766014081322,2026-05-09 09:23:20,0,2.4331784740604454,-0.2477631587526946
2348,0,1566,2925,12,0,1,MAT,2025-09-08,2025-09-08 17:10:00,Grundrechenarten: DezZ,"kann Gelerntes gut auf andere Fächer oder den Alltag übertragen | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | hält Fristen für Hausaufgaben und Projekte konsequent ein | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | schlägt selten sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte",0.50229795388456,0.030986423052732,0.16577460984972,0.36043056753727,0.43342058043781,0.52158024686899,0.35977892556151,2.024137756209,0.12486769724194,0.66803108438454,1.4524469283657,1.7465788072547,2.1018406752718,1.4498209707713,5,3,performanz,2.1018406752718,1,4.0297451295107,2026-05-09 09:24:37,0,1.0377645114720242,-0.8546738660902617
2349,0,1566,2926,12,0,1,MAT,2025-09-08,2025-09-08 17:10:00,Grundrechenarten: DezZ,"kann Gelerntes gut auf andere Fächer oder den Alltag übertragen | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | hält Fristen für Hausaufgaben und Projekte konsequent ein | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | schlägt selten sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte",0.56572478498315,0.048988682338982,0.17044432813436,0.3147111289115,0.48920271513479,0.42441388016159,0.36056963398192,2.6228056368715,0.22712066996572,0.79021170093666,1.4590595017325,2.2680350461693,1.9676619211362,1.6716680859592,7,4,kognition,2.6228056368715,1,4.6361765459891,2026-05-09 09:24:37,0,2.012350051163297,-1.103117678655755
2350,0,1566,2927,12,0,1,MAT,2025-09-08,2025-09-08 17:10:00,Grundrechenarten: DezZ,"kann Gelerntes gut auf andere Fächer oder den Alltag übertragen | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | hält Fristen für Hausaufgaben und Projekte konsequent ein | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | schlägt selten sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte",0.57964520228655,0.17656477495722,0.28633515641049,0.33452481948389,0.42245213690023,0.39236938764407,0.32636834629356,1.9983364398439,0.60870998741647,0.98714519641729,1.1532798583855,1.4564107421704,1.3526999656262,1.1251602819057,5,3,kognition,1.9983364398439,1,3.4475065704142,2026-05-09 09:24:38,0,0.23508351210374842,0.6756115015337356
2351,0,1566,2928,12,0,1,MAT,2025-09-08,2025-09-08 17:10:00,Grundrechenarten: DezZ,"kann Gelerntes gut auf andere Fächer oder den Alltag übertragen | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | hält Fristen für Hausaufgaben und Projekte konsequent ein | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | schlägt selten sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte",0.60141153008057,0.25796034376092,0.36992244687776,0.36833268059845,0.37038652482427,0.38425337642634,0.12002358492601,1.8346238946577,0.78691575878913,1.1284595094498,1.1236098797752,1.1298751931324,1.1721764394843,0.36613554249323,5,3,kognition,1.8346238946577,1,3.050519966414,2026-05-09 09:24:38,0,-0.6192856044110965,1.5940056061531087
2352,0,1566,2929,12,0,1,MAT,2025-09-08,2025-09-08 17:10:00,Grundrechenarten: DezZ,"kann Gelerntes gut auf andere Fächer oder den Alltag übertragen | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | hält Fristen für Hausaufgaben und Projekte konsequent ein | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | schlägt selten sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte",0.43867325516652,0.04495104170913,0.097467221646455,0.41063104598145,0.38849258744244,0.50999194355286,0.46519286477064,1.8318439694488,0.1877098585462,0.40701077644729,1.7147432545529,1.6222958548313,2.1296617818885,1.9425865012838,5,4,performanz,2.1296617818885,1,4.1758633815523,2026-05-09 09:24:38,0,1.2445179096549686,-0.8944948930510341
189,0,206,321,13,0,1,MAT,2025-09-22,2025-09-22 17:10:00,Weitere Themen: KorrLK,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist wenig interessiert daran, neue Themen zu erkunden und zu lernen | zeigt meistens Engagement bei der Vorbereitung auf die Nachhilfestunden | Fähigkeit zum kreativen Denken ist wenig ausgeprägt",0.60010197961283,0.028359326892356,0.086449473354213,0.30337364378423,0.40429765756495,0.44207952411901,0.42504956153813,1.919667488646,0.090718710626924,0.2765434026992,0.97046258914262,1.2933086297498,1.4141691223797,1.3596919391508,5,5,kognition,1.919667488646,1,3.1988921097457,2026-05-09 09:23:06,0,-0.5890077919265544,-1.1213392374015423
190,0,206,322,13,0,1,MAT,2025-09-22,2025-09-22 17:10:00,Weitere Themen: KorrLK,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist wenig interessiert daran, neue Themen zu erkunden und zu lernen | zeigt meistens Engagement bei der Vorbereitung auf die Nachhilfestunden | Fähigkeit zum kreativen Denken ist wenig ausgeprägt",0.56213857080057,0.033812121852611,0.13194589398309,0.32139828186305,0.47968884541538,0.45640853074794,0.35176006075289,2.1969604991137,0.13214516839792,0.51567341605516,1.2560947894583,1.8747289369278,1.7837443747789,1.374755262816,6,3,kognition,2.1969604991137,1,3.9082087439743,2026-05-09 09:23:06,0,0.7155048677419045,-1.174400892412663
191,0,206,323,13,0,1,MAT,2025-09-22,2025-09-22 17:10:00,Weitere Themen: KorrLK,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist wenig interessiert daran, neue Themen zu erkunden und zu lernen | zeigt meistens Engagement bei der Vorbereitung auf die Nachhilfestunden | Fähigkeit zum kreativen Denken ist wenig ausgeprägt",0.4873466429493,0.059615355772659,0.067405040719592,0.42418101142321,0.37689679128007,0.45704750811002,0.47277699724501,2.1263266366629,0.26010586256716,0.29409278919015,1.8507306788807,1.6444264019583,1.9941294451798,2.0627582789118,4,3,kognition,2.1263266366629,1,4.3630581926829,2026-05-09 09:23:06,0,1.5041852062888732,-0.9946925451048583
192,0,206,324,13,0,1,MAT,2025-09-22,2025-09-22 17:10:00,Weitere Themen: KorrLK,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist wenig interessiert daran, neue Themen zu erkunden und zu lernen | zeigt meistens Engagement bei der Vorbereitung auf die Nachhilfestunden | Fähigkeit zum kreativen Denken ist wenig ausgeprägt",0.61869172777574,0.26165124118264,0.37511761181132,0.32912105809137,0.40496483599092,0.3576085578641,0.088533564626579,1.8497956426329,0.78229803971869,1.1215455010172,0.98402269147006,1.2107842329307,1.0691960509694,0.26470210400545,4,2,kognition,1.8497956426329,1,2.9898402914902,2026-05-09 09:23:06,0,-0.80865369025346,1.5125814897204317
193,0,206,325,13,0,1,MAT,2025-09-22,2025-09-22 17:10:00,Weitere Themen: KorrLK,"versteht die Grundlagen des aktuellen Themas größtenteils | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | ist wenig interessiert daran, neue Themen zu erkunden und zu lernen | zeigt meistens Engagement bei der Vorbereitung auf die Nachhilfestunden | Fähigkeit zum kreativen Denken ist wenig ausgeprägt",0.74417621514084,0.017341980457166,0.11337281487846,0.15558292653975,0.47161091587224,0.34856207029875,0.25479688559567,1.9207934795839,0.044761391599828,0.29262661067367,0.40157514410155,1.2172750938252,0.89967367706506,0.65765632724212,4,3,kognition,1.9207934795839,1,2.581090336861,2026-05-09 09:23:06,0,-1.9599887849451,-1.1274548682021184
